Machine Identifier,Site Session ID,Domain ID,Date of Activity,Time of Activity,Product Category ID,Product Name,product Quantity,Product Total Price,Basket Total,Most Education -- Head of Household,Census Region,Household Size,Oldest Age -- Head of Household,Household Income,Children Present,Racial Background,Connection Speed,Country of Origin,Zip Code,Domain Name
97671037,1.08707E+14,4.04667E+18,20120711,14:34:29,23,HELLO KITTY CHILD'S FOLDING ARMCHAIR N/A,1,29.95,64.68,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,1.08873E+14,4.04667E+18,20120725,15:47:52,21,THE PSALMS OF DAVID N/A,1,17.11,29.09,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,1.10785E+14,4.04667E+18,20120809,20:02:37,54,MGA LALALOOPSY LITTLES DOLL - SPRINKLE SPICE COOKIE N/A,1,16.99,129.42,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,1.10785E+14,4.04667E+18,20120809,20:02:37,54,MGA LALALOOPSY LITTLES DOLL - TRINKET SPARKLES N/A,1,16.99,129.42,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,1.10785E+14,4.04667E+18,20120809,20:02:37,54,MGA LALALOOPSY LITTLES DOLL - SCRIBBLES SQUIGGLE SPLASH N/A,1,16.99,129.42,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,1.10785E+14,4.04667E+18,20120809,20:02:37,21,THE KIDS BOOK OF THE NIGHT SKY N/A,1,11.53,129.42,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,1.10785E+14,4.04667E+18,20120809,20:02:37,23,ADVENTURES IN LALALOOPSY LAND SEARCH FOR PILLOW N/A,1,11.93,129.42,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,1.10785E+14,4.04667E+18,20120809,20:02:37,32,TELESCOPE N/A,1,25,129.42,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,1.10785E+14,4.04667E+18,20120809,20:02:37,23,LALALOOPSY SUZETTE LA SWEET N/A,1,29.99,129.42,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,3.94531E+11,4.04667E+18,20121217,20:10:14,21,NO EASY DAY THE FIRSTHAND ACCOUNT OF THE MISSION THAT KILLED OSAMA BIN LADEN N/A,1,15.44,88.76,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,3.94531E+11,4.04667E+18,20121217,20:10:14,9,"CORKCICLE CLASSIC WINE CHILLER, CORK N/A",1,24.95,88.76,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,3.94531E+11,4.04667E+18,20121217,20:10:14,21,FEARLESS THE UNDAUNTED COURAGE AND ULTIMATE SACRIFICE OF NAVY SEAL TEAM SIX OPERATOR ADAM BROWN N/A,1,14.95,88.76,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,3.94531E+11,4.04667E+18,20121217,20:10:14,13,"CORKCICLE COLOR WINE CHILLER, PINK N/A",1,24.95,88.76,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,3.96231E+11,4.04667E+18,20121130,17:37:48,54,LITTLE TIKES LALALOOPSY SEW CUTE PLAYHOUSE N/A,1,156.99,156.99,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,4.4363E+11,4.04667E+18,20121120,16:00:19,54,VTECH JAKE AND THE NEVERLAND PIRATES SPY AND LEARN TELESCOPE N/A,2,25.18,129.68,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,4.4363E+11,4.04667E+18,20121120,16:00:19,19,VTECH - DISNEY PRINCESS - MAGICAL LEARN AND GO N/A,1,11.89,129.68,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,4.4363E+11,4.04667E+18,20121120,16:00:19,21,SULLIVAN'S ISLAND A LOWCOUNTRY TALE (LOWCOUNTRY TALES (BRILLIANCE AUDIO)) N/A,1,18.96,129.68,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,4.4363E+11,4.04667E+18,20121120,16:00:19,3,DISNEY DOC MCSTUFFINS DOCTOR'S BAG N/A,1,39.94,129.68,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,4.4363E+11,4.04667E+18,20121120,16:00:19,33,CASE OF COLORS N/A,1,8.78,129.68,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,4.4363E+11,4.04667E+18,20121120,16:00:19,9,"MELISSA & DOUG SHAPE, MODEL AND MOLD N/A",1,10,129.68,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,5.38516E+11,4.04667E+18,20120905,14:47:13,99,THE LAST BOYFRIEND (INN BOONSBORO TRILOGY) N/A,1,10.19,42.46,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,5.38516E+11,4.04667E+18,20120905,14:47:13,23,THE PERFECT HOPE (INN BOONSBORO TRILOGY) N/A,1,10.11,42.46,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,5.38516E+11,4.04667E+18,20120905,14:47:13,54,THE FORGETFUL BRIDE N/A,1,10.19,42.46,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,5.38516E+11,4.04667E+18,20120905,14:47:13,23,THE NEXT ALWAYS (INN BOONSBORO TRILOGY) N/A,1,11.97,42.46,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.38217E+13,4.04667E+18,20120210,17:12:50,17,"WOODSTOCK AMAZING GRACE CHIME, MEDIUM N/A",1,28.48,57.57,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.38217E+13,4.04667E+18,20120210,17:12:50,54,DISNEY PRINCESS DELUXE MIRROR (HEADER CARD) N/A,1,24.99,57.57,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.41003E+13,4.04667E+18,20120206,15:34:43,21,FANCY NANCY: HEART TO HEART[PAPERBACK] N/A,1,4.99,207.28,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.41003E+13,4.04667E+18,20120206,15:34:43,16,"POLO EAU DE TOILETTE/ COLOGNE SPRAY BY RALPH LAUREN FOR MEN, 8 OZ N/A",1,90.29,207.28,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.41003E+13,4.04667E+18,20120206,15:34:43,54,TEACUP PIGGIES CHAMPIONS ICE SKATING RINK PLAY SET N/A,1,19.99,207.28,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.41003E+13,4.04667E+18,20120206,15:34:43,23,LADY AND THE TRAMP (DIAMOND EDITION TWO-DISC BLU-RAY/DVD COMBO IN DVD PACKAGING) N/A,1,24.99,207.28,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.41003E+13,4.04667E+18,20120206,15:34:43,21,THE BIGGEST VALENTINE EVER[PAPERBACK] N/A,1,3.99,207.28,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.48781E+13,4.04667E+18,20120112,20:50:57,19,FISHER-PRICE IMAGINEXT DC SUPER FRIENDS BATMOBILE WITH LIGHTS N/A,1,21.98,184.74,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.48781E+13,4.04667E+18,20120112,20:50:57,19,FISHER-PRICE IMAGINEXT DC SUPER FRIENDS BATCAVE (FRUSTRATION-FREE PACKAGING) N/A,1,54.99,184.74,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.48781E+13,4.04667E+18,20120112,20:50:57,54,HEXBUG NANO GLOWS IN THE DARK STARTER SET N/A,1,14.63,184.74,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.48781E+13,4.04667E+18,20120112,20:50:57,37,ONE HEXBUG NANO GLOW-IN-THE-DARK MICRO-ROBOTIC CREATURE (COLORS MAY VARY) N/A,1,5.99,184.74,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.68546E+13,4.04667E+18,20120518,15:30:38,12,"JELLY THE PUG GIRLS 2-6X POEM KATY DRESS, BLUE/YELLOW, 7 N/A",1,40,139.84,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.68546E+13,4.04667E+18,20120518,15:30:38,12,"JELLY THE PUG GIRLS 2-6X OPAL SAILOR DRESS, BLUE/WHITE, 6X N/A",1,38,139.84,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.68546E+13,4.04667E+18,20120518,15:30:38,23,CARNIVAL SHIP INFLATABLE SKU#484741-4 N/A,1,18.67,139.84,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.68546E+13,4.04667E+18,20120518,15:30:38,12,"JELLY THE PUG GIRLS 2-6X CAKE PUFFY DRESS, WHITE/PINK BOW, 6X N/A",1,36,139.84,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.76849E+13,4.04667E+18,20120319,19:49:41,21,EASTER BUGS  A SPRINGTIME POP-UP BY DAVID A CARTER N/A,1,7.88,264.18,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.76849E+13,4.04667E+18,20120319,19:49:41,9,THE PIONEER WOMAN COOKS FOOD FROM MY FRONTIER N/A,2,33.64,264.18,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.76849E+13,4.04667E+18,20120319,19:49:41,13,CHARLIE THE RANCH DOG N/A,1,11.55,264.18,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.76849E+13,4.04667E+18,20120319,19:49:41,54,IRON PATIO SUN RAY PORCH SWING N/A,1,169,264.18,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.76849E+13,4.04667E+18,20120319,19:49:41,54,1 DZ DINOSAURS EGGS WITH MINI TOY DINOSAUR FIGURES INSIDE - 12 PER ORDER N/A,1,1.99,264.18,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.76849E+13,4.04667E+18,20120319,19:49:41,14,EGG AND SPOON RACE N/A,1,12.34,264.18,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.76849E+13,4.04667E+18,20120319,19:49:41,8,THE PIONEER WOMAN BLACK HEELS TO TRACTOR WHEELS--A LOVE STORY N/A,1,14.08,264.18,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.84273E+13,4.04667E+18,20120320,15:34:24,23,100 2\\1 BIRD SEED HEARTS IN BURLAP FAVOR BAGS N/A,1,199.95,215.9,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.84484E+13,4.04667E+18,20120501,19:37:45,22,"DOROTHEA BENTON FRANK CD COLLECTION SHEM CREEK, PAWLEYS ISLAND N/A",1,14.99,125.94,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.84484E+13,4.04667E+18,20120501,19:37:45,23,FOLLY BEACH (LOWCOUNTRY TALES (HARPER AUDIO)) N/A,1,30.62,125.94,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.84484E+13,4.04667E+18,20120501,19:37:45,22,UP ISLAND LOW PRICE CD N/A,1,11.69,125.94,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.84484E+13,4.04667E+18,20120501,19:37:45,1,SUMMER RENTAL N/A,1,26.66,125.94,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.84484E+13,4.04667E+18,20120501,19:37:45,23,RETURN TO SULLIVANS ISLAND CD N/A,1,26.39,125.94,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.84484E+13,4.04667E+18,20120501,19:37:45,22,BULLS ISLAND LOW PRICE CD N/A,1,15.59,125.94,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.91574E+13,4.04667E+18,20120516,20:44:42,17,BLUW INC INFLATABLE POPSTAR WIG AND MICROPHONE N/A,1,9.99,39.93,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,7.91574E+13,4.04667E+18,20120516,20:44:42,54,BLUW INC INFLATABLE ALIEN HEAD AND HANDS N/A,1,9.99,39.93,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,8.00519E+13,4.04667E+18,20120404,19:53:18,21,THE STOKES PURPLE MARTIN BOOK THE COMPLETE GUIDE TO ATTRACTING AND HOUSING PURPLE MARTINS (STOKES BACKYARD NATURE BOOKS) N/A,1,11.65,15.64,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,8.00519E+13,4.04667E+18,20120404,13:30:27,54,MULTI VOICE CHANGER BY TOYSMITH CHANGE YOUR VOICE WITH 10 DIFFERENT VOICE MODIFIERS - KIDS TOY (COLORS MAY VARY) N/A,4,45.04,66.32,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671037,8.00519E+13,4.04667E+18,20120404,13:30:27,54,LEGO DUPLO DISNEY  PRINCESS SNOW WHITE'S COTTAGE N/A,1,14.99,66.32,99,2,2,6,5,0,1,1,0,60613,amazon.com
97671780,1.02641E+14,4.04667E+18,20120604,2:22:21,34,MEDIABRIDGE - TOSLINK CABLE - OPTICAL DIGITAL AUDIO CABLE - 6FT N/A,2,9.98,35.95,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,1.02641E+14,4.04667E+18,20120604,2:22:21,1,MEDIABRIDGE - USB 2.0 A-MALE TO MICRO-B CABLE (6 FEET) N/A,1,5.99,35.95,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,1.02641E+14,4.04667E+18,20120604,2:22:21,30,MEDIABRIDGE ULTRA SERIES - HIGH SPEED HDMI CABLE WITH ETHERNET - (6 FEET) - CATEGORY 2 CERTIFIED - SUPPORTS 3D & AUDIO RETURN CHANNEL [LATEST HDMI VERSION AVAILABLE] N/A,2,19.98,35.95,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,1.10909E+14,4.04667E+18,20120820,3:19:08,28,CANON PIXMA MG5320 WIRELESS INKJET PHOTO ALL-IN-ONE PRINTER (5291B019) N/A,1,57.99,116.77,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,7.19369E+13,4.04667E+18,20120104,8:10:41,33,PORTABLE AMP FOR IPHONE HORN STAND GREEN (PORTABLE AUDIO/CELLULAR ACCESSORIES) N/A,1,3.96,7.92,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,7.84423E+13,4.04667E+18,20120315,6:41:50,23,"SQUIER BY FENDER SP10 SE SPECIAL GUITAR WITH AMPLIFIER, BROWN SUNBURST N/A",1,199.99,482.75,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,7.84423E+13,4.04667E+18,20120315,6:41:50,54,CORRUGATED U CARVING SET FOR FRUIT & VEGETABLE GARNISHING (4 TOOLS) N/A,1,20.9,482.75,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,7.84423E+13,4.04667E+18,20120315,6:41:50,21,UV 6 PIECE FRUIT AND VEGETABLE CARVING SET N/A,1,21.95,482.75,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,7.84423E+13,4.04667E+18,20120315,6:41:50,21,"FRUIT AND VEGETABLE CARVING KNIVES SET, WOOD HANDLE N/A",1,24.95,482.75,99,3,6,5,3,1,3,1,0,78753,amazon.com
97671780,7.84423E+13,4.04667E+18,20120315,6:41:50,22,"SQUIER BY FENDER STOP DREAMING, START PLAYING SET: SE SPECIAL W/ SQUIER BY FENDER SP10 AMPLIFIER, BROWN SUNBURST N/A",1,199.99,482.75,99,3,6,5,3,1,3,1,0,78753,amazon.com
97672200,4.21051E+11,4.04667E+18,20121109,17:01:59,34,"BW TPU SLEEVE GEL COVER SKIN CASE FOR BOOST MOBILE, U.S. CELLULAR, SPRINT LG SPLENDOR, VENICE US730 + LCD + CAR + HOME CHARGER -PINK CHECKER N/A",1,8.82,21.83,99,3,1,10,2,0,2,1,0,30032,amazon.com
97672200,4.21051E+11,4.04667E+18,20121109,17:01:59,17,FOR LG SPLENDOR VENICE US730 TPU COVER CASE DARK PURPLE N/A,1,2.12,21.83,99,3,1,10,2,0,2,1,0,30032,amazon.com
97673844,1.028E+14,4.04667E+18,20120619,20:22:12,27,"2-YEAR SQUARETRADE WARRANTY PLUS ACCIDENT PROTECTION FOR KINDLE FIRE, US CUSTOMERS ONLY N/A",1,44.99,334.92,99,4,5,7,6,1,1,1,0,88310,amazon.com
97673844,1.028E+14,4.04667E+18,20120619,20:22:12,27,"KINDLE FIRE, FULL COLOR 7\\1 MULTI-TOUCH DISPLAY, WI-FI N/A",1,199,334.92,99,4,5,7,6,1,1,1,0,88310,amazon.com
97673844,1.028E+14,4.04667E+18,20120619,20:22:12,30,"INCIPIO INSCRIBE CAPACITIVE TIP STYLUS FOR KINDLE FIRE, BLACK N/A",1,14.99,334.92,99,4,5,7,6,1,1,1,0,88310,amazon.com
97673844,1.028E+14,4.04667E+18,20120619,20:22:12,27,GREATSHIELD ULTRA ANTI-GLARE (MATTE) CLEAR SCREEN PROTECTOR FILM FOR AMAZON KINDLE FIRE (3 PACK) N/A,1,14.99,334.92,99,4,5,7,6,1,1,1,0,88310,amazon.com
97673844,1.028E+14,4.04667E+18,20120619,20:22:12,30,"KINDLE FIRE GENUINE LEATHER COVER BY MARWARE, BLACK N/A",1,44.99,334.92,99,4,5,7,6,1,1,1,0,88310,amazon.com
97673844,7.67931E+13,4.04667E+18,20120513,19:32:45,54,HELIUM TANK KIT TOYS & GAMES N/A,1,30.3,34.78,99,4,5,7,6,1,1,1,0,88310,amazon.com
97673844,7.85096E+13,4.04667E+18,20120510,1:30:53,54,GUND ELMO JUMBO 41 INCHES N/A,1,92.49,103.24,99,4,5,7,6,1,1,1,0,88310,amazon.com
97673844,7.85096E+13,4.04667E+18,20120510,1:30:53,17,ELMO AIRWALKER MYLAR JUMBO BALLOON N/A,1,14.99,103.24,99,4,5,7,6,1,1,1,0,88310,amazon.com
97675871,3.93987E+11,4.04667E+18,20121217,23:20:02,99,THE PHYSICIAN N/A,1,43,49.99,99,3,3,11,6,0,1,1,0,28213,amazon.com
97675871,4.36658E+11,4.04667E+18,20121127,0:01:30,54,BABYDOLL MAGIC DOLL BOTTLES SET OF TWO MILK & JUICE GIRLS TOY N/A,1,7.99,50.97,99,3,3,11,6,0,1,1,0,28213,amazon.com
97675871,4.36658E+11,4.04667E+18,20121127,0:01:30,54,ADORA 14.5\\1 GIGGLE TIME BABY BOY (LIGHT SKIN TONE/BROWN HAIR/BROWN EYES) N/A,1,37.99,50.97,99,3,3,11,6,0,1,1,0,28213,amazon.com
97675871,4.36658E+11,4.04667E+18,20121127,0:01:30,10,MY NEW BABY N/A,1,4.99,50.97,99,3,3,11,6,0,1,1,0,28213,amazon.com
97677032,1.01169E+14,4.04667E+18,20120804,,22,THE BEST OF ME NICHOLAS SPARKS  KINDLE STORE N/A,1,9.99,14.47,99,3,4,6,7,1,1,1,0,32955,amazon.com
97677032,1.01169E+14,4.04667E+18,20120804,,21,V IS FOR VENGEANCE (KINSEY MILLHONE MYSTERY) SUE GRAFTON  KINDLE STORE N/A,1,14.99,19.47,99,3,4,6,7,1,1,1,0,32955,amazon.com
97677032,1.0922E+14,4.04667E+18,20120710,3:06:05,21,HUMAN RESOURCE MANAGEMENT (11TH EDITION) N/A,1,39.99,46.98,99,3,4,6,7,1,1,1,0,32955,amazon.com
97678432,7.36221E+13,4.04667E+18,20120225,20:37:54,30,PRECISION DESIGN DSLR300S HIGH POWER AUTO FLASH (FOR SONY ALPHA) N/A,1,39.95,173.07,99,4,3,5,6,1,1,1,0,98092,amazon.com
97678432,7.36221E+13,4.04667E+18,20120225,20:37:54,32,SONY 50MM F/1.8 SAM DT LENS FOR SONY ALPHA DIGITAL SLR CAMERAS N/A,1,124,173.07,99,4,3,5,6,1,1,1,0,98092,amazon.com
97679008,7.83133E+13,4.04667E+18,20120330,17:29:46,21,ECONOMIC LEADERSHIP SOLUTION THE DAWN OF THE AGE OF ENLIGHTENMENT N/A,1,10,13.99,99,3,2,8,2,1,2,1,0,33605,amazon.com
97679861,7.213E+13,4.04667E+18,20120219,3:56:06,21,MILLIONAIRE WIVES CLUB A NOVEL N/A,1,9.68,26.87,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.213E+13,4.04667E+18,20120219,3:56:06,21,MONEY NEVER SLEEPS: A MILLIONAIRE WIVES CLUB NOVEL[PAPERBACK] N/A,1,10.2,26.87,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.213E+13,4.04667E+18,20120219,3:56:06,21,THE PRADA PLAN[MASS MARKET PAPERBACK] N/A,1,6.99,26.87,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.40614E+13,4.04667E+18,20120211,1:23:40,34,SAMSUNG T-MOBILE GALAXY S2 II ACCESSORY - BLOSSOMING BLUE FLOWER DESIGNER PROTECTIVE HARD CASE COVER + SPORTDROID MAGNET N/A,1,4.6,25.85,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.40614E+13,4.04667E+18,20120211,1:23:40,13,5PCS SAMSUNG GALAXY S2 S 2 II T-MOBILE SGH-T989 PREMIUM CLEAR LCD SCREEN PROTECTOR COVER GUARD SHIELD PROTECTIVE FILM KIT (5 PIECES) N/A,1,8.9,25.85,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.40614E+13,4.04667E+18,20120211,1:23:40,11,OTTERBOX SAM2-I727X-J5-E4OTR DEFENDER SERIES HYBRID CASE & HOLSTER FOR SAMSUNG GALAXY S II SKYROCKET 1 PACK-CASE-RETAIL PACKAGING-KNIGHT BLACK/GRAY N/A,1,29.7,37.69,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.47403E+13,4.04667E+18,20120229,4:25:23,12,LOVER REBORN (BLACK DAGGER BROTHERHOOD) N/A,1,16.46,57.85,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.47403E+13,4.04667E+18,20120229,4:25:23,21,THE DARKEST SEDUCTION (LORDS OF THE UNDERWORLD) N/A,1,7.99,57.85,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.47403E+13,4.04667E+18,20120229,4:25:23,21,"KISS THE DEAD (ANITA BLAKE, VAMPIRE HUNTER) N/A",1,18.45,57.85,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.47403E+13,4.04667E+18,20120229,4:25:23,21,"ONCE BURNED (NIGHT PRINCE, BOOK 1) N/A",1,7.99,57.85,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.47417E+13,4.04667E+18,20120227,21:33:32,21,BLUE/SILVER VINES DESIGN SNAP ON PROTECTOR HARD CASE FOR (T-MOBILE VERSION ONLY) SAMSUNG GALAXY S II / S2 + 4.5 INCHES SCREEN/LENS CLEANING CLOTH N/A,1,6.75,23.71,99,1,4,5,3,1,1,0,0,19149,amazon.com
97679861,7.47417E+13,4.04667E+18,20120227,21:33:32,16,NEW 7 PCS MAKEUP BRUSHES COSMETIC BRUSHE SET PINK CASE N/A,1,7.99,23.71,99,1,4,5,3,1,1,0,0,19149,amazon.com
97680817,5.4033E+11,4.04667E+18,20120905,22:40:23,23,20 - 3/8\\1 ECONOMY SIDE RELEASE PLASTIC BUCKLES. N/A,1,4.54,4.54,99,2,4,6,4,1,1,1,0,46845,amazon.com
97681989,1.08688E+14,4.04667E+18,20120711,22:05:13,48,BACK (RADIO EDIT) MUSIC DOWNLOAD,1,0.99,0.99,99,3,3,3,5,1,1,1,0,75965,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,17,"INTERNATIONAL TRUCK LOGO DISTRESSED RETRO VINTAGE TIN SIGN , 16X12 N/A",1,9.89,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,16,NEW MONSTER ENERGY KAWASAKI BACK PACK BAG ZX6 ZX10 KX125 KX250 ZX14 KX ZX N/A,1,49.25,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,14,"MONSTER ENERGY M LOGO - 6\\1 CHROME FLOURESCENT GREEN (IKON SIGN EXCLUSIVE) - VINYL DECAL STICKER - NOTEBOOK, LAPTOP, IPAD, WINDOW, WALL, CAR, TRUCK, MOTORCYCLE N/A",1,6.99,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,14,"FEAR THIS CASE IH VINYL LETTERING DECAL STICKER, WHITE N/A",1,3.99,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,14,INTERNATIONAL HARVESTER \\1RED WAY\\1 BUMPER STICKER N/A,1,2.99,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,13,2X FOIL STICKER DECAL MONSTER ENERGY DRINK MOTOR SPORTS RACING N/A,1,0.99,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,54,HOT WHEELS MOLDED 48 CAR CASE - COLORS AND STYLES MAY VARY N/A,1,11.99,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,14,INTERNATIONAL HARVESTER MOTOR TRUCK SERVICE SIGN N/A,1,10.99,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,14,MONSTER ENERGY \\1M\\1 LOGO - VINYL DECAL STICKER 10\\1 WHITE N/A,1,6.92,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,14,IH INTERNATIONAL HARVESTER STICKER CASE TRACTOR CAR TRUCK VINYL DECAL N/A,1,4,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97684527,1.05657E+14,4.04667E+18,20120703,19:34:09,14,FLAMING INTERNATIONAL HARVESTER IH VINYL LETTERING DECAL STICKER BLACK/RED N/A,2,15.98,153.78,99,2,5,4,4,1,1,1,0,46371,amazon.com
97685209,7.91782E+13,4.04667E+18,20120502,13:59:11,21,THE ULTIMATE TESLA COIL DESIGN AND CONSTRUCTION GUIDE EBOOK MITCH TILBURY KINDLE STORE N/A,1,14.58,19.06,99,3,5,7,7,1,1,1,0,32940,amazon.com
97686348,1.02419E+14,4.04667E+18,20120626,22:46:57,21,FIFTY SHADES FREED BOOK THREE OF THE FIFTY SHADES TRILOGY (50 SHADES TRILOGY) N/A,1,9.57,27.59,99,2,5,7,5,1,1,1,0,43723,amazon.com
97686348,1.02419E+14,4.04667E+18,20120626,22:46:57,21,"FIFTY SHADES DARKER (FIFTY SHADES, BOOK 2) N/A",1,10.04,27.59,99,2,5,7,5,1,1,1,0,43723,amazon.com
97686348,1.0883E+14,4.04667E+18,20120725,3:53:55,21,"RAISING CONSUMERS CHILDREN AND THE AMERICAN MASS MARKET IN THE EARLY TWENTIETH CENTURY (POPULAR CULTURES, EVERYDAY LIVES) N/A",1,10.8,62.02,99,2,5,7,5,1,1,1,0,43723,amazon.com
97686348,1.0883E+14,4.04667E+18,20120725,3:53:55,21,CATCHING STORIES A PRACTICAL GUIDE TO ORAL HISTORY N/A,1,3.99,62.02,99,2,5,7,5,1,1,1,0,43723,amazon.com
97686348,1.0883E+14,4.04667E+18,20120725,3:53:55,21,CHILDREN OF THE CITY AT WORK AND AT PLAY N/A,1,3.03,62.02,99,2,5,7,5,1,1,1,0,43723,amazon.com
97686348,1.0883E+14,4.04667E+18,20120725,3:53:55,21,MARKETING N/A,1,8.99,62.02,99,2,5,7,5,1,1,1,0,43723,amazon.com
97686348,1.0883E+14,4.04667E+18,20120725,3:53:55,22,BOOMERS THE COLD-WAR GENERATION GROWS UP (AMERICAN CHILDHOODS) N/A,1,2.38,62.02,99,2,5,7,5,1,1,1,0,43723,amazon.com
97686348,1.0883E+14,4.04667E+18,20120725,3:53:55,21,COMING OF AGE IN MISSISSIPPI N/A,1,3.9,62.02,99,2,5,7,5,1,1,1,0,43723,amazon.com
